ID,Miles from Granite Reef Dam,mi from 24th st,site number,Location,Date,MIB (ng/L),Chlor-A, ug/cm2,Total Nitrogen,Dissolved Nitrogen,Total Phosphate,Dissolved Phosphate,Geosmin (ng/L)
1083,31,7,"29th Av.","29th Av.","01/17/02 00:00:00",290,,,,,,2.1
1084,,,"R16","AZ Canal - Inlet to Deer Valley WTP","01/17/02 00:00:00",290,,,,,,2.1
1085,,,"R17","Deer Valley WTP treated water","01/17/02 00:00:00",,,,,,,
1086,34.66,10.5,"51st Av.","51st Av.","01/17/02 00:00:00",,,,,,,
1087,37,13.2,"67th Av.","67th Av.","01/17/02 00:00:00",,,,,,,
1088,,,"Little Harq p.p.","Little Harq p.p.","01/17/02 00:00:00",0,,,,,,0
1089,,,"Havasu p.p.","Havasu p.p.","01/17/02 00:00:00",0,,,,,,3.6
1090,,,"R4","CAP at 7th ST","01/25/02 00:00:00",,,,,,,
1091,,,"R18","South Canal at Val Vista WTP","01/25/02 00:00:00",,,,,,,
1092,,,"R19","Val Vista WTP treated water","01/25/02 00:00:00",,,,,,,
1093,,,"R10","Salt River below Saguaro Lake","01/25/02 00:00:00",,,,,,,
1094,,,"R11","CAP Canal at cross-connect","01/25/02 00:00:00",,,,,,,
1095,0,,"R12","AZ Canal above CAP cross-connect","01/25/02 00:00:00",,,,,,,
1096,0.5,,"R13","AZ Canal below CAP cross-connect","01/25/02 00:00:00",,,,,,,
1097,4,,"Hwy 87","AZ Canal at Highway 87","01/25/02 00:00:00",,,,,,,
1098,1.2,,"B1","B1","01/25/02 00:00:00",,,,,,,
1099,2.4,,"B2","B2","01/25/02 00:00:00",,,,,,,
1100,5.2,,"B3","B3","01/25/02 00:00:00",,,,,,,
1101,6.4,,"B4","B4","01/25/02 00:00:00",,,,,,,
1102,8.460000000000001,,"Mesa","AZ Canal at Mesa Dr.","01/25/02 00:00:00",,,,,,,
1103,12.94,,"Pima","AZ Canal at Pima Rd.","01/25/02 00:00:00",34.6,,,,,,5.6
1104,16.88,,"Scotts","AZ Canal at Scottsdale Rd.","01/25/02 00:00:00",244,,,,,,6.9
1105,18.7,,"R22","AZ Canal - 56th St. (Alma School Road)","01/25/02 00:00:00",,,,,,,
1106,21.11,,"44th St.","AZ Canal at 44th Street","01/25/02 00:00:00",,,,,,,
1107,,,"32nd St.","AZ Canal at 32nd Street","01/25/02 00:00:00",,,,,,,
1108,24.06,0,"24th St.","24th St.","01/25/02 00:00:00",3.3,,,,,,6.8
1109,,,"R14","AZ Canal - Inlet to Squaw Peak WTP","01/25/02 00:00:00",3.3,,,,,,6.8
1110,,,"R15","Squaw Peak WTP treated water","01/25/02 00:00:00",,,,,,,
1111,25.76,1.7,"16th St.","AZ Canal at 16th Street","01/25/02 00:00:00",6.1,,,,,,2.1
1112,27.06,3,"Northern","AZ Canal at Northern Avenue","01/25/02 00:00:00",8.6,,,,,,0
1113,28.16,4.1,"R21","AZ Canal at Central Av.","01/25/02 00:00:00",,,,,,,
1114,29.66,5.6,"19th Av.","AZ Canal at 19th Av.","01/25/02 00:00:00",250,,,,,,0
1115,,,"25th Av.","25th Av.","01/25/02 00:00:00",,,,,,,
1116,31,7,"29th Av.","29th Av.","01/25/02 00:00:00",469,,,,,,0
1117,,,"R16","AZ Canal - Inlet to Deer Valley WTP","01/25/02 00:00:00",469,,,,,,0
1118,,,"R17","Deer Valley WTP treated water","01/25/02 00:00:00",,,,,,,
1119,34.66,10.5,"51st Av.","51st Av.","01/25/02 00:00:00",,,,,,,
1120,37,13.2,"67th Av.","67th Av.","01/25/02 00:00:00",,,,,,,
1121,,,"Little Harq p.p.","Little Harq p.p.","01/25/02 00:00:00",,,,,,,
1122,,,"Havasu p.p.","Havasu p.p.","01/25/02 00:00:00",,,,,,,
1123,,,"R4","CAP at 7th ST","01/31/02 00:00:00",,,,,,,
1124,,,"R18","South Canal at Val Vista WTP","01/31/02 00:00:00",4.9,,,,,,4.8
1125,,,"R19","Val Vista WTP treated water","01/31/02 00:00:00",,,,,,,
1126,,,"R10","Salt River below Saguaro Lake","01/31/02 00:00:00",,,,,,,
1127,,,"R11","CAP Canal at cross-connect","01/31/02 00:00:00",,,,,,,
1128,0,,"R12","AZ Canal above CAP cross-connect","01/31/02 00:00:00",11.1,,,,,,2.4
1129,0.5,,"R13","AZ Canal below CAP cross-connect","01/31/02 00:00:00",,,,,,,
1130,4,,"Hwy 87","AZ Canal at Highway 87","01/31/02 00:00:00",19.4,,,,,,5.2
1131,1.2,,"B1","B1","01/31/02 00:00:00",,,,,,,
1132,2.4,,"B2","B2","01/31/02 00:00:00",,,,,,,
1133,5.2,,"B3","B3","01/31/02 00:00:00",,,,,,,
1134,6.4,,"B4","B4","01/31/02 00:00:00",,,,,,,
1135,8.460000000000001,,"Mesa","AZ Canal at Mesa Dr.","01/31/02 00:00:00",,,,,,,
1136,12.94,,"Pima","AZ Canal at Pima Rd.","01/31/02 00:00:00",49.5,,,,,,5.8
1137,16.88,,"Scotts","AZ Canal at Scottsdale Rd.","01/31/02 00:00:00",191,,,,,,6.3
1138,18.7,,"R22","AZ Canal - 56th St. (Alma School Road)","01/31/02 00:00:00",60.9,,,,,,25.7
1139,21.11,,"44th St.","AZ Canal at 44th Street","01/31/02 00:00:00",,,,,,,
1140,,,"32nd St.","AZ Canal at 32nd Street","01/31/02 00:00:00",,,,,,,
1141,24.06,0,"24th St.","24th St.","01/31/02 00:00:00",4.9,,,,,,8.300000000000001
1142,,,"R14","AZ Canal - Inlet to Squaw Peak WTP","01/31/02 00:00:00",4.9,,,,,,8.300000000000001
1143,,,"R15","Squaw Peak WTP treated water","01/31/02 00:00:00",,,,,,,
1144,25.76,1.7,"16th St.","AZ Canal at 16th Street","01/31/02 00:00:00",0,,,,,,0
1145,27.06,3,"Northern","AZ Canal at Northern Avenue","01/31/02 00:00:00",6.8,,,,,,0
1146,28.16,4.1,"R21","AZ Canal at Central Av.","01/31/02 00:00:00",4.6,,,,,,0
1147,29.66,5.6,"19th Av.","AZ Canal at 19th Av.","01/31/02 00:00:00",155,,,,,,0
1148,,,"25th Av.","25th Av.","01/31/02 00:00:00",,,,,,,
1149,31,7,"29th Av.","29th Av.","01/31/02 00:00:00",230,,,,,,0
1150,,,"R16","AZ Canal - Inlet to Deer Valley WTP","01/31/02 00:00:00",230,,,,,,0
1151,,,"R17","Deer Valley WTP treated water","01/31/02 00:00:00",,,,,,,
1152,34.66,10.5,"51st Av.","51st Av.","01/31/02 00:00:00",,,,,,,
1153,37,13.2,"67th Av.","67th Av.","01/31/02 00:00:00",,,,,,,
1154,,,"Little Harq p.p.","Little Harq p.p.","01/31/02 00:00:00",,,,,,,
1155,,,"Havasu p.p.","Havasu p.p.","01/31/02 00:00:00",,,,,,,
1156,,,"R4","CAP at 7th ST","02/07/02 00:00:00",,,,,,,
1157,,,"R18","South Canal at Val Vista WTP","02/07/02 00:00:00",,,,,,,
1158,,,"R19","Val Vista WTP treated water","02/07/02 00:00:00",,,,,,,
1159,,,"R10","Salt River below Saguaro Lake","02/07/02 00:00:00",,,,,,,
1160,,,"R11","CAP Canal at cross-connect","02/07/02 00:00:00",,,,,,,
1161,0,,"R12","AZ Canal above CAP cross-connect","02/07/02 00:00:00",,,,,,,
1162,0.5,,"R13","AZ Canal below CAP cross-connect","02/07/02 00:00:00",,,,,,,
1163,4,,"Hwy 87","AZ Canal at Highway 87","02/07/02 00:00:00",2.1,,,,,,0
1164,1.2,,"B1","B1","02/07/02 00:00:00",,,,,,,
1165,2.4,,"B2","B2","02/07/02 00:00:00",,,,,,,
1166,5.2,,"B3","B3","02/07/02 00:00:00",,,,,,,
1167,6.4,,"B4","B4","02/07/02 00:00:00",,,,,,,
1168,8.460000000000001,,"Mesa","AZ Canal at Mesa Dr.","02/07/02 00:00:00",,,,,,,
1169,12.94,,"Pima","AZ Canal at Pima Rd.","02/07/02 00:00:00",4.4,,,,,,2
1170,16.88,,"Scotts","AZ Canal at Scottsdale Rd.","02/07/02 00:00:00",13.7,,,,,,3
1171,18.7,,"R22","AZ Canal - 56th St. (Alma School Road)","02/07/02 00:00:00",18.9,,,,,,3.1
1172,21.11,,"44th St.","AZ Canal at 44th Street","02/07/02 00:00:00",,,,,,,
1173,,,"32nd St.","AZ Canal at 32nd Street","02/07/02 00:00:00",,,,,,,
1174,24.06,0,"24th St.","24th St.","02/07/02 00:00:00",22.3,,,,,,4
1175,,,"R14","AZ Canal - Inlet to Squaw Peak WTP","02/07/02 00:00:00",22.3,,,,,,4
1176,,,"R15","Squaw Peak WTP treated water","02/07/02 00:00:00",,,,,,,
1177,25.76,1.7,"16th St.","AZ Canal at 16th Street","02/07/02 00:00:00",17.7,,,,,,3.2
1178,27.06,3,"Northern","AZ Canal at Northern Avenue","02/07/02 00:00:00",19.8,,,,,,3.5
1179,28.16,4.1,"R21","AZ Canal at Central Av.","02/07/02 00:00:00",20.4,,,,,,3.6
1180,29.66,5.6,"19th Av.","AZ Canal at 19th Av.","02/07/02 00:00:00",26.5,,,,,,4.4
1181,,,"25th Av.","25th Av.","02/07/02 00:00:00",25.2,,,,,,4.2
1182,31,7,"29th Av.","29th Av.","02/07/02 00:00:00",24.8,,,,,,4.3
1183,,,"R16","AZ Canal - Inlet to Deer Valley WTP","02/07/02 00:00:00",24.8,,,,,,4.3
1184,,,"R17","Deer Valley WTP treated water","02/07/02 00:00:00",0,,,,,,3.6
1185,34.66,10.5,"51st Av.","51st Av.","02/07/02 00:00:00",,,,,,,
1186,37,13.2,"67th Av.","67th Av.","02/07/02 00:00:00",,,,,,,
1187,,,"Little Harq p.p.","Little Harq p.p.","02/07/02 00:00:00",0,,,,,,0
1188,,,"Havasu p.p.","Havasu p.p.","02/07/02 00:00:00",0,,,,,,2.3
1189,,,"R4","CAP at 7th ST","02/14/02 00:00:00",,,,,,,
1190,,,"R18","South Canal at Val Vista WTP","02/14/02 00:00:00",,,,,,,
1191,,,"R19","Val Vista WTP treated water","02/14/02 00:00:00",,,,,,,
1192,,,"R10","Salt River below Saguaro Lake","02/14/02 00:00:00",,,,,,,
1193,,,"R11","CAP Canal at cross-connect","02/14/02 00:00:00",,,,,,,
1194,0,,"R12","AZ Canal above CAP cross-connect","02/14/02 00:00:00",,,,,,,
1195,0.5,,"R13","AZ Canal below CAP cross-connect","02/14/02 00:00:00",,,,,,,
1196,4,,"Hwy 87","AZ Canal at Highway 87","02/14/02 00:00:00",,2.2,,,,,
1197,1.2,,"B1","B1","02/14/02 00:00:00",,,,,,,
1198,2.4,,"B2","B2","02/14/02 00:00:00",,,,,,,
1199,5.2,,"B3","B3","02/14/02 00:00:00",,,,,,,
1200,6.4,,"B4","B4","02/14/02 00:00:00",,,,,,,
1201,8.460000000000001,,"Mesa","AZ Canal at Mesa Dr.","02/14/02 00:00:00",,1.9,,,,,
1202,12.94,,"Pima","AZ Canal at Pima Rd.","02/14/02 00:00:00",,1.5,,,,,
1203,16.88,,"Scotts","AZ Canal at Scottsdale Rd.","02/14/02 00:00:00",,1.5,,,,,
1204,18.7,,"R22","AZ Canal - 56th St. (Alma School Road)","02/14/02 00:00:00",,0.6,,,,,
1205,21.11,,"44th St.","AZ Canal at 44th Street","02/14/02 00:00:00",,,,,,,
1206,,,"32nd St.","AZ Canal at 32nd Street","02/14/02 00:00:00",,,,,,,
1207,24.06,0,"24th St.","24th St.","02/14/02 00:00:00",,2.2,,,,,
1208,,,"R14","AZ Canal - Inlet to Squaw Peak WTP","02/14/02 00:00:00",,,,,,,
1209,,,"R15","Squaw Peak WTP treated water","02/14/02 00:00:00",,,,,,,
1210,25.76,1.7,"16th St.","AZ Canal at 16th Street","02/14/02 00:00:00",,0.4,,,,,
1211,27.06,3,"Northern","AZ Canal at Northern Avenue","02/14/02 00:00:00",,,,,,,
1212,28.16,4.1,"R21","AZ Canal at Central Av.","02/14/02 00:00:00",,0.6,,,,,
1213,29.66,5.6,"19th Av.","AZ Canal at 19th Av.","02/14/02 00:00:00",,0.4,,,,,
1214,,,"25th Av.","25th Av.","02/14/02 00:00:00",,,,,,,
1215,31,7,"29th Av.","29th Av.","02/14/02 00:00:00",,0.5,,,,,
1216,,,"R16","AZ Canal - Inlet to Deer Valley WTP","02/14/02 00:00:00",,,,,,,
1217,,,"R17","Deer Valley WTP treated water","02/14/02 00:00:00",,,,,,,
1218,34.66,10.5,"51st Av.","51st Av.","02/14/02 00:00:00",,,,,,,
1219,37,13.2,"67th Av.","67th Av.","02/14/02 00:00:00",,,,,,,
1220,,,"Little Harq p.p.","Little Harq p.p.","02/14/02 00:00:00",,,,,,,
1221,,,"Havasu p.p.","Havasu p.p.","02/14/02 00:00:00",,,,,,,
1222,,,"R4","CAP at 7th ST","03/04/02 00:00:00",,,,,,,
1223,,,"R18","South Canal at Val Vista WTP","03/04/02 00:00:00",,,,,,,
1224,,,"R19","Val Vista WTP treated water","03/04/02 00:00:00",,,,,,,
1225,,,"R10","Salt River below Saguaro Lake","03/04/02 00:00:00",,,,,,,
1226,,,"R11","CAP Canal at cross-connect","03/04/02 00:00:00",,,,,,,
1227,0,,"R12","AZ Canal above CAP cross-connect","03/04/02 00:00:00",,,,,,,
1228,0.5,,"R13","AZ Canal below CAP cross-connect","03/04/02 00:00:00",,,,,,,
1229,4,,"Hwy 87","AZ Canal at Highway 87","03/04/02 00:00:00",,2.1,,,,,
1230,1.2,,"B1","B1","03/04/02 00:00:00",,,,,,,
1231,2.4,,"B2","B2","03/04/02 00:00:00",,,,,,,
1232,5.2,,"B3","B3","03/04/02 00:00:00",,,,,,,
1233,6.4,,"B4","B4","03/04/02 00:00:00",,,,,,,
1234,8.460000000000001,,"Mesa","AZ Canal at Mesa Dr.","03/04/02 00:00:00",,2.1,,,,,
1235,12.94,,"Pima","AZ Canal at Pima Rd.","03/04/02 00:00:00",,1.3,,,,,
1236,16.88,,"Scotts","AZ Canal at Scottsdale Rd.","03/04/02 00:00:00",,2.8,,,,,
1237,18.7,,"R22","AZ Canal - 56th St. (Alma School Road)","03/04/02 00:00:00",,0.8,,,,,
1238,21.11,,"44th St.","AZ Canal at 44th Street","03/04/02 00:00:00",,,,,,,
1239,,,"32nd St.","AZ Canal at 32nd Street","03/04/02 00:00:00",,,,,,,
1240,24.06,0,"24th St.","24th St.","03/04/02 00:00:00",,0.5,,,,,
1241,,,"R14","AZ Canal - Inlet to Squaw Peak WTP","03/04/02 00:00:00",,,,,,,
1242,,,"R15","Squaw Peak WTP treated water","03/04/02 00:00:00",,,,,,,
1243,25.76,1.7,"16th St.","AZ Canal at 16th Street","03/04/02 00:00:00",,2.2,,,,,
1244,27.06,3,"Northern","AZ Canal at Northern Avenue","03/04/02 00:00:00",,,,,,,
1245,28.16,4.1,"R21","AZ Canal at Central Av.","03/04/02 00:00:00",,1.2,,,,,
1246,29.66,5.6,"19th Av.","AZ Canal at 19th Av.","03/04/02 00:00:00",,0.2,,,,,
1247,,,"25th Av.","25th Av.","03/04/02 00:00:00",,,,,,,
1248,31,7,"29th Av.","29th Av.","03/04/02 00:00:00",,0.3,,,,,
1249,,,"R16","AZ Canal - Inlet to Deer Valley WTP","03/04/02 00:00:00",,,,,,,
1250,,,"R17","Deer Valley WTP treated water","03/04/02 00:00:00",,,,,,,
1251,34.66,10.5,"51st Av.","51st Av.","03/04/02 00:00:00",,,,,,,
1252,37,13.2,"67th Av.","67th Av.","03/04/02 00:00:00",,,,,,,
1253,,,"Little Harq p.p.","Little Harq p.p.","03/04/02 00:00:00",,,,,,,
1254,,,"Havasu p.p.","Havasu p.p.","03/04/02 00:00:00",,,,,,,
1255,,,"R4","CAP at 7th ST","03/13/02 00:00:00",,,,,,,
1256,,,"R18","South Canal at Val Vista WTP","03/13/02 00:00:00",,,,,,,
1257,,,"R19","Val Vista WTP treated water","03/13/02 00:00:00",,,,,,,
1258,,,"R10","Salt River below Saguaro Lake","03/13/02 00:00:00",,,,,,,
1259,,,"R11","CAP Canal at cross-connect","03/13/02 00:00:00",,,,,,,
1260,0,,"R12","AZ Canal above CAP cross-connect","03/13/02 00:00:00",,,,,,,
1261,0.5,,"R13","AZ Canal below CAP cross-connect","03/13/02 00:00:00",,,,,,,
1262,4,,"Hwy 87","AZ Canal at Highway 87","03/13/02 00:00:00",,7.6,0.4,0.3,9.6,6.1,
1263,1.2,,"B1","B1","03/13/02 00:00:00",,,,,,,
1264,2.4,,"B2","B2","03/13/02 00:00:00",,,,,,,
1265,5.2,,"B3","B3","03/13/02 00:00:00",,,,,,,
1266,6.4,,"B4","B4","03/13/02 00:00:00",,,,,,,
1267,8.460000000000001,,"Mesa","AZ Canal at Mesa Dr.","03/13/02 00:00:00",,1.4,0.4,0.3,11,6.1,
1268,12.94,,"Pima","AZ Canal at Pima Rd.","03/13/02 00:00:00",,2.5,0.4,0.3,18.6,5.4,
1269,16.88,,"Scotts","AZ Canal at Scottsdale Rd.","03/13/02 00:00:00",,5,0.4,0.3,15.5,5.6,
1270,18.7,,"R22","AZ Canal - 56th St. (Alma School Road)","03/13/02 00:00:00",,1.4,0.5,0.3,16.1,8.199999999999999,
1271,21.11,,"44th St.","AZ Canal at 44th Street","03/13/02 00:00:00",,,,,,,
1272,,,"32nd St.","AZ Canal at 32nd Street","03/13/02 00:00:00",,,,,,,
1273,24.06,0,"24th St.","24th St.","03/13/02 00:00:00",,0.9,0.4,0.3,21.7,8.5,
1274,,,"R14","AZ Canal - Inlet to Squaw Peak WTP","03/13/02 00:00:00",,,,,,,
1275,,,"R15","Squaw Peak WTP treated water","03/13/02 00:00:00",,,,,,,
1276,25.76,1.7,"16th St.","AZ Canal at 16th Street","03/13/02 00:00:00",,2.7,0.4,0.3,21.9,7.2,
1277,27.06,3,"Northern","AZ Canal at Northern Avenue","03/13/02 00:00:00",,,,,,,
1278,28.16,4.1,"R21","AZ Canal at Central Av.","03/13/02 00:00:00",,0.6,0.4,0.4,19.9,7.2,
1279,29.66,5.6,"19th Av.","AZ Canal at 19th Av.","03/13/02 00:00:00",,1.2,0.4,0.3,21.1,6.9,
1280,,,"25th Av.","25th Av.","03/13/02 00:00:00",,,,,,,
1281,31,7,"29th Av.","29th Av.","03/13/02 00:00:00",,1.4,0.6,0.5,15.2,2.6,
1282,,,"R16","AZ Canal - Inlet to Deer Valley WTP","03/13/02 00:00:00",,,,,,,
1283,,,"R17","Deer Valley WTP treated water","03/13/02 00:00:00",,,,,,,
1284,34.66,10.5,"51st Av.","51st Av.","03/13/02 00:00:00",,,,,,,
1285,37,13.2,"67th Av.","67th Av.","03/13/02 00:00:00",,,,,,,
1286,,,"Little Harq p.p.","Little Harq p.p.","03/13/02 00:00:00",,,,,,,
1287,,,"Havasu p.p.","Havasu p.p.","03/13/02 00:00:00",,,,,,,
1288,,,"R4","CAP at 7th ST","04/02/02 00:00:00",,,,,,,
1289,,,"R18","South Canal at Val Vista WTP","04/02/02 00:00:00",,,,,,,
1290,,,"R19","Val Vista WTP treated water","04/02/02 00:00:00",,,,,,,
1291,,,"R10","Salt River below Saguaro Lake","04/02/02 00:00:00",,,,,,,
1292,,,"R11","CAP Canal at cross-connect","04/02/02 00:00:00",,,,,,,
1293,0,,"R12","AZ Canal above CAP cross-connect","04/02/02 00:00:00",,,,,,,
1294,0.5,,"R13","AZ Canal below CAP cross-connect","04/02/02 00:00:00",,,,,,,
1295,4,,"Hwy 87","AZ Canal at Highway 87","04/02/02 00:00:00",8.6,5.5,,,,,6.4
1296,1.2,,"B1","B1","04/02/02 00:00:00",,,,,,,
1297,2.4,,"B2","B2","04/02/02 00:00:00",,,,,,,
1298,5.2,,"B3","B3","04/02/02 00:00:00",,,,,,,
1299,6.4,,"B4","B4","04/02/02 00:00:00",,,,,,,
1300,8.460000000000001,,"Mesa","AZ Canal at Mesa Dr.","04/02/02 00:00:00",8,0.9,,,,,5.3
1301,12.94,,"Pima","AZ Canal at Pima Rd.","04/02/02 00:00:00",6.7,1.7,,,,,4.6
1302,16.88,,"Scotts","AZ Canal at Scottsdale Rd.","04/02/02 00:00:00",6.3,0.7,,,,,4.7
1303,18.7,,"R22","AZ Canal - 56th St. (Alma School Road)","04/02/02 00:00:00",6.5,0.3,,,,,4.9
1304,21.11,,"44th St.","AZ Canal at 44th Street","04/02/02 00:00:00",,,,,,,
1305,,,"32nd St.","AZ Canal at 32nd Street","04/02/02 00:00:00",,,,,,,
1306,24.06,0,"24th St.","24th St.","04/02/02 00:00:00",7,0.6,,,,,4.5
1307,,,"R14","AZ Canal - Inlet to Squaw Peak WTP","04/02/02 00:00:00",,,,,,,
1308,,,"R15","Squaw Peak WTP treated water","04/02/02 00:00:00",,,,,,,
1309,25.76,1.7,"16th St.","AZ Canal at 16th Street","04/02/02 00:00:00",8.4,0.5,,,,,5.1
1310,27.06,3,"Northern","AZ Canal at Northern Avenue","04/02/02 00:00:00",,,,,,,
1311,28.16,4.1,"R21","AZ Canal at Central Av.","04/02/02 00:00:00",8.9,0.5,,,,,4.8
1312,29.66,5.6,"19th Av.","AZ Canal at 19th Av.","04/02/02 00:00:00",9.5,0.4,,,,,5.3
1313,,,"25th Av.","25th Av.","04/02/02 00:00:00",,,,,,,
1314,31,7,"29th Av.","29th Av.","04/02/02 00:00:00",10.3,1.9,,,,,4.8
1315,,,"R16","AZ Canal - Inlet to Deer Valley WTP","04/02/02 00:00:00",,,,,,,
1316,,,"R17","Deer Valley WTP treated water","04/02/02 00:00:00",,,,,,,
1317,34.66,10.5,"51st Av.","51st Av.","04/02/02 00:00:00",,,,,,,
1318,37,13.2,"67th Av.","67th Av.","04/02/02 00:00:00",,,,,,,
1319,,,"Little Harq p.p.","Little Harq p.p.","04/02/02 00:00:00",,,,,,,
1320,,,"Havasu p.p.","Havasu p.p.","04/02/02 00:00:00",,,,,,,
1321,,,"R4","CAP at 7th ST","04/18/02 00:00:00",,,,,,,
1322,,,"R18","South Canal at Val Vista WTP","04/18/02 00:00:00",,,,,,,
1323,,,"R19","Val Vista WTP treated water","04/18/02 00:00:00",,,,,,,
1324,,,"R10","Salt River below Saguaro Lake","04/18/02 00:00:00",,,,,,,
1325,,,"R11","CAP Canal at cross-connect","04/18/02 00:00:00",,,,,,,
1326,0,,"R12","AZ Canal above CAP cross-connect","04/18/02 00:00:00",,,,,,,
1327,0.5,,"R13","AZ Canal below CAP cross-connect","04/18/02 00:00:00",,,,,,,
1328,4,,"Hwy 87","AZ Canal at Highway 87","04/18/02 00:00:00",4.7,,,,,,2.5
1329,1.2,,"B1","B1","04/18/02 00:00:00",,,,,,,
1330,2.4,,"B2","B2","04/18/02 00:00:00",,,,,,,
1331,5.2,,"B3","B3","04/18/02 00:00:00",,,,,,,
1332,6.4,,"B4","B4","04/18/02 00:00:00",,,,,,,
1333,8.460000000000001,,"Mesa","AZ Canal at Mesa Dr.","04/18/02 00:00:00",6.9,,,,,,2.5
1334,12.94,,"Pima","AZ Canal at Pima Rd.","04/18/02 00:00:00",6,,,,,,2.6
1335,16.88,,"Scotts","AZ Canal at Scottsdale Rd.","04/18/02 00:00:00",4.5,,,,,,2.4
1336,18.7,,"R22","AZ Canal - 56th St. (Alma School Road)","04/18/02 00:00:00",6.1,,,,,,2.3
1337,21.11,,"44th St.","AZ Canal at 44th Street","04/18/02 00:00:00",,,,,,,
1338,,,"32nd St.","AZ Canal at 32nd Street","04/18/02 00:00:00",,,,,,,
1339,24.06,0,"24th St.","24th St.","04/18/02 00:00:00",4.9,,,,,,2.7
1340,,,"R14","AZ Canal - Inlet to Squaw Peak WTP","04/18/02 00:00:00",,,,,,,
1341,,,"R15","Squaw Peak WTP treated water","04/18/02 00:00:00",,,,,,,
1342,25.76,1.7,"16th St.","AZ Canal at 16th Street","04/18/02 00:00:00",5,,,,,,2.7
1343,27.06,3,"Northern","AZ Canal at Northern Avenue","04/18/02 00:00:00",,,,,,,
1344,28.16,4.1,"R21","AZ Canal at Central Av.","04/18/02 00:00:00",2.9,,,,,,2.5
1345,29.66,5.6,"19th Av.","AZ Canal at 19th Av.","04/18/02 00:00:00",5.1,,,,,,2.4
1346,,,"25th Av.","25th Av.","04/18/02 00:00:00",,,,,,,
1347,31,7,"29th Av.","29th Av.","04/18/02 00:00:00",6,,,,,,2.3
1348,,,"R16","AZ Canal - Inlet to Deer Valley WTP","04/18/02 00:00:00",,,,,,,
1349,,,"R17","Deer Valley WTP treated water","04/18/02 00:00:00",,,,,,,
1350,34.66,10.5,"51st Av.","51st Av.","04/18/02 00:00:00",,,,,,,
1351,37,13.2,"67th Av.","67th Av.","04/18/02 00:00:00",,,,,,,
1352,,,"Little Harq p.p.","Little Harq p.p.","04/18/02 00:00:00",,,,,,,
1353,,,"Havasu p.p.","Havasu p.p.","04/18/02 00:00:00",,,,,,,
